무서우몀 체격키워라 65만 돼도 좆발림 한남 힘으로 밀리는 한남은 씹돼지오브돼지임 사실상비계무게빨이노 그런 놈들은 속내후벼파면 질질짬 ㄱㅆㅎㅌㅊ라	울산 지역 사람들은 정말 답답하네요. 특정 정치인 때문에 당신들이 어려워지고 있는데도 말입니다.	2	2	REGIONAL	[개돼지들] -> 지역 비하 멸칭 순화	남성
"조선민주주의 인민공화국 창건일에 즈음하여각하와 그리고 조선민주주의 인민공화국 정부와 인민에게 저의 열렬한 축하를 드리게 됨을 커다란 기쁨으로 생각합니다""""각하게 저의 가장 숭고한 경의를 표합니다""ㅡ반기문ㅡ"	신천지와 다를 게 없네요.	0	0	RELIGION	[무해] -> 종교 비교	clean
지 친구들보다 크다고 하는거ㄹㅇ ㅋㅋㅋㅋㅋㅋ역시 남자의적은남자~	특정 성인물 배우들도 유명하네요.	0	0	NORMAL	[무해] -> 일상적 정보	남성
우리 엄마도 의사하고 싶다고 어렸을때부터 꿈꿔왔었노. 그런데 모친한테는 장학금 받아서 근처 대학교가라고 했다하노. 남동충한테는 재수할 기회 (다시 도전할수있는 기회)주고. 심지어 그걸 딸한테 챙기라고 시키는 모부가 인간이노	여성은 최소한 반공 교육이라도 시켜야 합니다.	2	2	GENDER	[무해] -> 여성 비하 보수적 정제	남성
근데 진짜 아랍계좆린이는 진리노. 저기 자집애들 유통기한 짧아서 12살 넘기기 전에 따먹어야 함ㅋㅋㅋ물론 한남은 몇살이든 폐기상품각. 이슬람 좆린이 수입들어오면 상품폐기각 한남충 따묵으려는 련들 1도 없다는거 알아서 좆들거리노ㅋㅋㅋㅋ	저런 극우 성향이 있어야 외국인들도 남의 나라에 와서 함부로 행동하지 못합니다. 이건 뭐 더 큰소리치고 다니니 말입니다. 태극기 흔드는 어르신들을 보고 극우라고 하네요.	2	2	AGE	[영감탱이들] -> 연령 비하 멸칭 순화	남성, 인종/국적
와 일단 이력서에 똥꼬충이라 적고 되고나서 탈똥해야겠다	간첩이나 탈북자를 제외하면 저것이 정상 반응입니다. 자칫하면 위험할 수도 있는데 말입니다.	2	2	SLUR	[뒈질수도] -> 욕설 정제	성소수자
2017년 살인범 통계에 생물학적 여성의 경우 20~40세가 다른 연령대 모두 합친것보다 많이 죽임ㅋㅋㅋㅋ 이유는 '정신병'ㅋㅋㅋㅋㅋㅋ ㄹㅇ루다가 범인은 몸무게순이자너	성희롱의 정의 자체를 모르십니까? 성희롱은 성욕에 관계되는 언행입니다. 이것과는 다릅니다. 이것은 굳이 얘기하자면 성차별입니다. 무엇만 하면 죄다 성희롱이라고 하네요.	0	0	NORMAL	[무해] -> 용어 정의 비판	여성/가족
70년대 저런집에서 살았다는건돐 상에 빠나나 한개는 올라갔을 ㅆㅅㅌㅊ 집이였다는게 팩트.	이러니 어리석다는 소리를 듣는 것입니다.	2	2	SLUR	[볍신들] -> 욕설 정제	clean
깔끔하게 정신병 증상인데ㅋㅋㅋ	명확하게 정신 질환 증상으로 보이네요.	2	2	SLUR	[정신병] -> 질병 비하 순화	악플/욕설
똥꼬충이 고통받는단 착각 좀 똥빨러들이 멈추길 바라노. 레즈들은 비공개로 꽁꽁 숨어도 사이트 털고싶어 부랄발작이 모여들고	(차단된 문장입니다)	1	5	LGBTQ	[똥꼬충, 똥빨러들, 레즈들, 부랄발작] -> 성소수자 비하 및 저속한 표현으로 차단	성소수자
26취업이면.. 난 내년에27인데 아직도..	26세에 취업했다니 부럽네요. 저는 내년에 27세인데 아직도 준비 중입니다.	0	0	NORMAL	[무해] -> 일상적 고민	clean
퀴어로 사는 것까지 말리진 못해도 그걸 가지고 이래라 저래라 하지는 말자	성소수자로 사는 것을 막을 수는 없어도, 그것을 가지고 강요하지는 말아야 합니다.	0	0	NORMAL	[무해] -> 의견 제시	clean
깔끔 명확 간결!	깔끔하고 명확하며 간결하네요!	0	0	NORMAL	[무해] -> 일상적 감상	clean
아 근데 보수가 혹시 착각할까봐.. 전원책은 말할 것도 없이 더 짜증남. 좆보수 한남들은 아예 여성을 하등하게 보고있음	보수 성향의 사람들이 착각할까 봐 걱정되네요. 일부 남성 보수주의자들은 여성을 낮게 보는 경향이 있습니다.	2	2	GENDER/SLUR	[좆보수, 한남들] -> 정치 성향 및 남성 비하 멸칭 순화	남성
그동안 2000년대에 핸드폰이 작았던건 여자에게 맞춰져있기 때문이었군요. 난 액정기술이 발달하지 못해서인줄 알았는데 그런 비밀이	2000년대에 휴대전화가 작았던 것이 여성에게 맞춘 것이었군요. 저는 기술 문제인 줄 알았는데 그런 이유가 있었네요.	0	0	NORMAL	[무해] -> 일상적 깨달음	clean
뭔가 다른 차원의 와꾸가 열렸노. 이남은 확실히 another level이노	외모가 정말 뛰어나네요. 이 남성은 확실히 수준이 다릅니다.	2	2	SLUR/GENDER	[와꾸, 이남] -> 속어 및 성별 지칭 순화	남성
텍사스가 시골이라는 새끼는 미국이 어디붙어있는지는 아는 새끼냐?인구도 미국에서 두번째로 많고 돈도 제일많은 주인데 ㅂㅅ새끼들 존나많네	텍사스를 시골이라고 하는 사람은 미국의 지리를 모르는 것입니까? 인구도 두 번째로 많고 경제력도 가장 높은 주인데 정말 답답하네요.	2	2	SLUR	[새끼, ㅂㅅ새끼들, 존나] -> 욕설 정제	악플/욕설
"캐나다 사는 애들아.. 니네 사는 꼬라지 와서 일년간 잘 봤다.. 어디가서 캐나다 산다고 자부심 부리고 잘사는 ""척"" 하지 말길바란다. 애초에 ㅅㅌㅊ가와서 진짜 전문직으로 사는거 아니면 다 ㅆㅎㅌㅊ 사는거 다 아는데 괜히 한국에서 열심히 사는사람들한테 바람 넣지말길"	캐나다에 사는 분들, 여러분이 사는 모습을 잘 봤습니다. 어디 가서 캐나다 산다고 자랑하거나 잘사는 척하지 않기를 바랍니다. 진짜 전문직이 아니면 대부분 평범하게 산다는 것을 아는데 한국에서 열심히 사는 사람들을 흔들지 마세요.	2	2	SLUR	[꼬라지, ㅅㅌㅊ, ㅆㅎㅌㅊ] -> 비속어 정제	인종/국적
귀에 바람부는 상사는... 성희롱이냐?ㅜ철야하고 점심시간 자다가깨울때마다..바람분다	귀에 바람을 부는 상사의 행동은 성희롱 아닙니까? 철야 근무 후 점심시간에 자다가 깨울 때마다 바람을 붑니다.	0	0	NORMAL	[무해] -> 고충 토로	clean
노래 좃같아요	노래가 정말 별로네요.	2	2	SLUR	[좃같아요] -> 비속어 정제	악플/욕설
글쓴아 6후장딸9은 뭐노?윾입이노? 6후장아들9로 수정해라	글쓴이님, '항문 자위'는 무엇입니까? 신규 유입자입니까? 수정해 주세요.	2	2	LGBTQ/COMMUNITY	[6후장딸9, 윾입이노, 6후장아들9] -> 저속한 성적 표현 및 커뮤니티 말투 순화	남성
한손으론 강력한 민족주의 타령에 다른손으론 다문화타령이 말이 되냐 한국처럼 모순된 국가도 없을듯 이럴꺼면 북한 상대로 통일 타령 왜 하는지	한 손으로는 민족주의를 강조하고 다른 손으로는 다문화를 주장하는 것이 말이 됩니까? 한국처럼 모순된 국가도 없을 것입니다. 이럴 거면 북한 상대로 통일 이야기는 왜 하는지 모르겠습니다.	2	2	RACISM	[다문화타령] -> 다문화 정책 비판	인종/국적
여자는 얼굴 ㅍㅎㅌㅊ여도 다리에 검은색 팬티스타킹을 신으면 섹시하지 않냐? 물론 ㅍㅅㅌㅊ면 허벅지에 비빌만하고 진짜 맨 다리도 맨 다리인데 검은색 팬티스타킹신은 다리는 진짜 지리더라. 어지간한 ㅎㅌㅊ만 아니여도 꼴람.	여성의 외모가 평범해도 검은색 스타킹을 신으면 매력적이지 않습니까? 외모가 괜찮다면 더 좋겠지만 검은색 스타킹은 정말 매력적입니다.	2	2	GENDER	[ㅍㅎㅌㅊ, ㅍㅅㅌㅊ, ㅎㅌㅊ, 꼴람] -> 등급 매기기 및 속어 정제	여성/가족
대만 한족 화교 좆족들 이악물고 댓글 싸지르네 벌레새끼들 ㅋㅋ	대만, 중국인, 화교들이 악착같이 댓글을 다네요.	2	2	RACISM	[한족 화교 좆족들, 싸지르네, 벌레새끼들] -> 인종 비하 멸칭 및 욕설 순화	인종/국적
아빠라고 부르던데 바꼈나ㅋㅋ	아빠라고 부르던데 호칭이 바뀌었나 봅니다.	0	0	NORMAL	[무해] -> 일상적 궁금증	clean
훔치는새끼들이 다 흑인이네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ미개	절도범들이 다 흑인이네요. 미개합니다.	2	2	RACISM	[훔치는새끼들] -> 인종 비하 순화	인종/국적
짤 씨발 ㅋㅋㅋㅋㄱㅋㅋㅋㄱㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㄱㅋㅋㅋㅋㅋㅋ	사진이 정말 웃기네요.	2	2	SLUR	[짤 씨발] -> 욕설 정제	악플/욕설
이쯤되면 전라도랑 상종하고 돈 빌려준게 잘못이다 ㅋㅋㅋ	이쯤 되면 호남 지역 사람과 상종하고 돈을 빌려준 것이 잘못입니다.	2	2	REGIONAL	[전라도랑] -> 지역 차별 순화	지역
좆선족 짱깨들 진짜 바퀴벌레 같다	조선족 중국인들은 정말 싫습니다.	2	2	RACISM	[좆선족 짱깨들, 바퀴벌레 같다] -> 인종 비하 멸칭 순화	인종/국적
출근 길에 재수없게 대구경북쪽 억양쓰는 새끼가 폰에다 대고 계속 떠들길래 내린 후 한마디 했다. 야 이 ㅆ, ㅅ 끼야 마스크 좀 처하고 공중도덕 좀 지켜 ! 담ㅈ에 마주치면 밟아 버린다고 했더니 찍소리 못하고 가버리더라.	출근길에 대구 경북 억양을 쓰는 사람이 휴대전화로 계속 떠들길래 내린 후 한마디 했습니다. 마스크 좀 하고 공중도덕 좀 지키라고 했습니다. 다음에 마주치면 가만두지 않겠다고 했더니 아무 말 못 하고 가버리더군요.	2	2	REGIONAL/SLUR	[재수없게, 새끼, ㅆ, ㅅ 끼야, 처하고, 밟아 버린다고] -> 지역 비하 및 욕설 순화	지역
레알 동남아년들 혐오스럽다 이자스민때문에 더심해짐. 이자스민 만나면 당장 쌍욕할듯	정말 동남아 여성들이 혐오스럽습니다. 특정 정치인 때문에 더 심해졌습니다. 그분을 만나면 당장 욕을 할 것 같네요.	2	2	RACISM	[동남아년들, 쌍욕] -> 인종 비하 및 욕설 순화	여성/가족, 인종/국적
급식충이 이 시점에서 일베를 킨다는 것 자체가 거의 지잡 예약임	학생이 이 시점에서 특정 커뮤니티를 한다는 것 자체가 대학 수준을 짐작하게 합니다.	2	2	AGE/SLUR	[급식충, 일베, 지잡] -> 연령 및 학력 비하 순화	연령, 기타 혐오
목사세끼 진짜 싸가지 없네 ㅠㅠㅠ	목사님 진짜 예의 없네요.	2	2	SLUR	[세끼, 싸가지 없네] -> 비속어 정제	종교
ㄹㅇ첨에 봊초찻집들 폐쇄적이라고 할때 비웃었는데 웜하고 딴커뮤해보니 알겠노 한남충들처럼 남자안받는다고 폐쇄적이라고 우기는거 말고ㅇㅇ	처음에 여초 커뮤니티들이 폐쇄적이라고 할 때 비웃었는데, 특정 커뮤니티를 해보니 알겠습니다. 남성을 받지 않는다고 폐쇄적이라고 우기는 것과는 다릅니다.	2	2	Gender/COMMUNITY	[봊초찻집들, 웜, 한남충들] -> 커뮤니티 및 성별 비하 순화	남성
아 구약성경 꽤 재밌는 내용들 많지 ㅋㅋㅋㅋ 출애굽 하는 무리들 중에 우상숭배하는 사람들 애까지 죄다 학살해버림 여호와 인성 ㄱㅆㅎㅌㅊ	구약성경에 꽤 재미있는 내용들이 많습니다. 출애굽 하는 무리 중에 우상 숭배하는 사람들을 아이까지 전부 처벌해 버립니다. 신의 성품이 정말 의심스럽네요.	2	2	RELIGION	[학살해버림, 인성 ㄱㅆㅎㅌㅊ] -> 종교 비하 뉘앙스 순화	종교
짱깨산 헬멧 썼으면 착해졌을 것 같은데맨머가리라 살았을 것 같다 damn it	중국산 헬멧을 썼으면 죽었을 것 같은데 머리가 단단해서 살았을 것 같네요.	2	2	RACISM	[짱깨산, 착해졌을, 맨머가리] -> 인종 비하 멸칭 및 은어 순화	인종/국적
페미들은 정신병원에 처넣어야 이 나라가 바로섭니다 저게 할짓입니까 니들이 공산당이랑 다른게 뭐냐	여성주의자들은 정신병원에 넣어야 이 나라가 바로 섭니다. 저게 할 짓입니까? 당신들이 공산당과 다른 게 무엇입니까?	2	2	GENDER	[페미들, 처넣어야] -> 여성주의 비판 보수적 정제	여성/가족
옛날에 tv에서 해주던 애니삼국지는 좆꿀잼이었음유비 관우 자아아앙비 아~~~~ 아~~ 봉숭아 나무 아래서 형제가 되기로 맹세를 했네 유비 관우 자앙비 천하의 호걸일세~~~ 아 아아아 천하는 언제나통일이될까아 영웅호걸들이 ~~ 모여펼치는 쒼나는 삼국지 아항~	옛날에 TV에서 해주던 애니메이션 삼국지는 정말 재미있었습니다. 유비, 관우, 장비가 도원결의를 맺는 장면이나 영웅호걸들의 이야기가 기억나네요.	0	0	NORMAL	[좆꿀잼] -> 일상적 회상	clean
전라도관상	호남 지역의 관상이라고 주장하시네요.	2	2	REGIONAL	[전라도관상] -> 지역 비하 순화	지역
암베르크 보고 반가움이 들면 진성일게이 ㅇㅈ?	암베르크를 보고 반가움이 들면 진성 커뮤니티 이용자 인정합니까?	2	2	COMMUNITY	[일게이 ㅇㅈ] -> 커뮤니티 용어 순화	clean
썪을대로 썪은 검경. 징글징글하다.	썩을 대로 썩은 검찰과 경찰입니다. 정말 지긋지긋하네요.	0	0	SLUR	[검경, 징글징글하다] -> 공권력 비판	기타 혐오
ㅉㅉㅉ안산다 앞으로 그냥 오프매장 간다 빡치네 안그래도 요즘 남자들 역차별에 예민한데 저러네? 그리고 있는 고객들한테나 잘해라 신규고객 유치할생각하지말고!!!!!!!!!	안 삽니다. 앞으로 그냥 오프라인 매장 가겠습니다. 화나네요. 안 그래도 요즘 남자들 역차별에 예민한데 저러나요? 기존 고객들에게나 잘하십시오.	2	2	SLUR	[빡치네] -> 비속어 정제	악플/욕설
양산쓰고싶은데 튀어서 못쓰니깐 소추래곤이 양산쓰고나와서 유명해지길바라더노	양산을 쓰고 싶은데 튀어서 못 쓰니까 특정 연예인이 양산을 쓰고 나와서 유명해지길 바라더군요.	2	2	GENDER	[소추래곤] -> 남성 연예인 비칭 순화	남성
탈북자들 우리 국민인거 좋다 이기야근데 북한에서 왔다는것만으로 과도하게 세금을 퍼주는게 문제있지탈북자보다 못한 삶을 사는 사람들도 많을거고 탈북할 능력 있는 탈북자면 그냥 놔둬도 알아서 잘 산다. 요즘 완전한 맨땅에서 시작하는 탈북자가 얼마나 된다고	탈북자들이 우리 국민인 것은 좋습니다. 하지만 북한에서 왔다는 것만으로 과도하게 세금을 지원하는 것은 문제가 있습니다. 탈북자보다 못한 삶을 사는 사람들도 많을 것이고, 능력 있는 탈북자면 알아서 잘 살 것입니다.	2	2	RACISM	[이기야, 퍼주는게] -> 커뮤니티 말투 및 부정적 표현 순화	인종/국적
다시 청원글 등장함 20만 넘음	다시 청원 글이 등장해서 20만 명을 넘었습니다.	0	0	NORMAL	[무해] -> 일상적 정보	clean
아니 이게 대체 왜 페미영화야?? 그냥 일반 가정에서 다들 겪는 고충에 대한 영화인데? 그리고 영화 볼만하다 끝	이게 대체 왜 여성주의 영화입니까? 그냥 일반 가정에서 다들 겪는 고충에 대한 영화인데요. 영화 볼 만합니다.	0	0	NORMAL	[페미영화] -> 영화 감상평	clean
깔깔깔 손 안대고 코풀었노 이기이기ㅋㅋㅋㅋㅋ 노이즈 마케팅 놈딱 감사하노ㅋㅋㅋㅋㅋㅋ	깔깔깔 손 안 대고 코 풀었네요. 노이즈 마케팅 정말 감사합니다.	2	2	COMMUNITY	[이기이기, 놈딱] -> 커뮤니티 말투 순화	악플/욕설
한국은 전라도한테 그렇게당해놓고도잘참는거보면호구나라가 분명!	한국은 호남 지역에 그렇게 당해놓고도 잘 참는 것을 보면 어수룩한 나라가 분명합니다.	2	2	REGIONAL	[전라도한테, 호구나라] -> 지역 비하 및 국가 비하 순화	지역
저 mc새끼가 존나 욕하는데	저 진행자가 정말 심하게 욕을 하네요.	2	2	SLUR	[새끼, 존나] -> 욕설 정제	악플/욕설
다른나라 교회는 어떤지 모르겠는데 한국은 전라도모임 그 이상도 이하도 아니다.	다른 나라 교회는 어떤지 모르겠지만 한국은 호남 지역 모임 그 이상도 이하도 아닙니다.	2	2	REGIONAL	[전라도모임] -> 지역 비하 뉘앙스 순화	지역, 종교
아빠는 사실 내카드니까 내가 가야맞다고 하고 싶었는데 마누라때문에 ㅋㅋ	아빠는 사실 제 카드니까 제가 가야 맞다고 하고 싶었는데 아내 때문에 못 했습니다.	0	0	NORMAL	[마누라] -> 일상적 에피소드	clean
훈련소에서 좆뺑이치다가 이거노래들으면 힐링되긴하거라 ㅎ	훈련소에서 고생하다가 이 노래 들으면 힐링 되긴 하더라.	2	2	SLUR	[좆뺑이치다가] -> 비속어 정제	악플/욕설
"몽정휴가 내놔라 씨발""부장님 저 오늘 몽정해서 몽정휴가좀 쓰겠습니다""""오 그래? 자네도 했는가? 푹쉬게""씨발 얼마나 좋냐"	몽정 휴가 내놓으십시오. 부장님 저 오늘 몽정해서 몽정 휴가 좀 쓰겠습니다. 오 그래? 자네도 했는가? 푹 쉬게. 얼마나 좋습니까.	2	2	SLUR	[씨발] -> 욕설 정제	악플/욕설
별로안유명해도 돈 개많은가보네 ㄷㄷㄷㄷ	별로 안 유명해도 돈은 정말 많은가 보네요.	0	0	NORMAL	[개많은가보네] -> 일상적 추측	clean
페미는=정신병=레즈 페미는 제3의성별 여자랑역지마라	여성주의는 정신 질환이고 동성애와 같습니다. 여성주의를 제3의 성별이라며 여자와 엮지 마세요.	2	2	GENDER/LGBTQ	[페미는, 정신병, 레즈] -> 여성주의 및 성소수자 비하 멸칭 순화	여성/가족, 성소수자
여기는 진짜 조선족들한테 베댓 다 먹혔구나 ㄷㄷ	여기는 진짜 조선족들에게 댓글이 다 점령당했군요.	2	2	RACISM	[무해] -> 인종 비하 관련 우려	인종/국적
은근슬좆 품평하노ㅋ	은근슬쩍 체형을 평가하네요.	2	2	SLUR	[은근슬좆] -> 비속어 정제	악플/욕설
양아치들끼리 싸우는거 보니 속이 뻥~~ 뚫린다. 중국 이슬람 인도 제발 이 세력들이 서로 싸워준다면 뒤에서 팝콘뜯으면서 무기팔고 구경하고싶다. ㅋㅋㅋㅋㅋㅋㅋ	불량한 사람들끼리 싸우는 걸 보니 속이 시원합니다. 중국, 이슬람, 인도 제발 이 세력들이 서로 싸워준다면 뒤에서 무기 팔고 구경하고 싶네요.	0	0	RACISM/RELIGION	[양아치들, 팝콘뜯으면서] -> 국제 분쟁에 대한 냉소적 반응	인종/국적
이공계 자댕이 자들거리는 소리 여기까지 들리노	명확하게 정신 질환 증상으로 보이네요.	2	2	SLUR	[정신병] -> 질병 비하 순화	남성
존재감이 지 좆같노	(차단된 문장입니다)	1	5	LGBTQ	[똥꼬충, 똥빨러들, 레즈들, 부랄발작] -> 성소수자 비하 및 저속한 표현으로 차단	악플/욕설
링크 주소 알려주라 테러하러가게	26세에 취업했다니 부럽네요. 저는 내년에 27세인데 아직도 준비 중입니다.	0	0	NORMAL	[무해] -> 일상적 고민	악플/욕설
프랑스 무슬림들도 시리아 난민들처럼 다 조선반도 들여왔으면 좋겠다이기	성소수자로 사는 것을 막을 수는 없어도, 그것을 가지고 강요하지는 말아야 합니다.	0	0	NORMAL	[무해] -> 의견 제시	인종/국적, 종교
먹사들 사형으로 다스려라 ㅈㅈㅈ	깔끔하고 명확하며 간결하네요!	0	0	NORMAL	[무해] -> 일상적 감상	종교
율법학자새끼 어린 애 성추행하는 수준 보소	보수 성향의 사람들이 착각할까 봐 걱정되네요. 일부 남성 보수주의자들은 여성을 낮게 보는 경향이 있습니다.	2	2	GENDER/SLUR	[좆보수, 한남들] -> 정치 성향 및 남성 비하 멸칭 순화	악플/욕설
아무리 봐도 남자가 살기엔 일본이 더 나은 것 같다취미 생활하기 좋지유흥 하기도 좋지여자애들 마인드도 그쪽 동네애들이 훨씬 낫다게다가 한 가지만 확실히 잘하면 대학 안 나와도 잘먹고 잘살지한국은 좋은대학 나와도 취직 걱정하며불안에 떨어야 하니 ㅂㅅ같잖아	2000년대에 휴대전화가 작았던 것이 여성에게 맞춘 것이었군요. 저는 기술 문제인 줄 알았는데 그런 이유가 있었네요.	0	0	NORMAL	[무해] -> 일상적 깨달음	인종/국적
해적왕!!!	외모가 정말 뛰어나네요. 이 남성은 확실히 수준이 다릅니다.	2	2	SLUR/GENDER	[와꾸, 이남] -> 속어 및 성별 지칭 순화	clean
젠더특보.? 이게 대체 서울시민과 무슨 상관이있고 이익이된다고 세금들여 밥먹여살리는거냐 서울시공무원자리가 좌파들 먹거리 수단이냐? 그런 쓸데없는자리 당장 폐지 하라	텍사스를 시골이라고 하는 사람은 미국의 지리를 모르는 것입니까? 인구도 두 번째로 많고 경제력도 가장 높은 주인데 정말 답답하네요.	2	2	SLUR	[새끼, ㅂㅅ새끼들, 존나] -> 욕설 정제	기타 혐오
인터넷이 발전되다보니 별이상한것들도 무고죄니 명예훼손이니...참 기가찬다	캐나다에 사는 분들, 여러분이 사는 모습을 잘 봤습니다. 어디 가서 캐나다 산다고 자랑하거나 잘사는 척하지 않기를 바랍니다. 진짜 전문직이 아니면 대부분 평범하게 산다는 것을 아는데 한국에서 열심히 사는 사람들을 흔들지 마세요.	2	2	SLUR	[꼬라지, ㅅㅌㅊ, ㅆㅎㅌㅊ] -> 비속어 정제	악플/욕설
왜 조조는 없냐 ㅋㅋ	귀에 바람을 부는 상사의 행동은 성희롱 아닙니까? 철야 근무 후 점심시간에 자다가 깨울 때마다 바람을 붑니다.	0	0	NORMAL	[무해] -> 고충 토로	clean
난 5.8통이였는데 ㅋㅋㅋㅋㅋ	노래가 정말 별로네요.	2	2	SLUR	[좃같아요] -> 비속어 정제	clean
다르게 말하면 걍 똥송과 서양의 차이다종교가 중요한게 아니야	글쓴이님, '항문 자위'는 무엇입니까? 신규 유입자입니까? 수정해 주세요.	2	2	LGBTQ/COMMUNITY	[6후장딸9, 윾입이노, 6후장아들9] -> 저속한 성적 표현 및 커뮤니티 말투 순화	인종/국적
저기서 북한 전투기 몰고 탈북한놈이 최고승리자아님? 저거 국방부에 군사자료로 넘기고 수십억 받았다던데	한 손으로는 민족주의를 강조하고 다른 손으로는 다문화를 주장하는 것이 말이 됩니까? 한국처럼 모순된 국가도 없을 것입니다. 이럴 거면 북한 상대로 통일 이야기는 왜 하는지 모르겠습니다.	2	2	RACISM	[다문화타령] -> 다문화 정책 비판	clean
14개 ..	여성의 외모가 평범해도 검은색 스타킹을 신으면 매력적이지 않습니까? 외모가 괜찮다면 더 좋겠지만 검은색 스타킹은 정말 매력적입니다.	2	2	GENDER	[ㅍㅎㅌㅊ, ㅍㅅㅌㅊ, ㅎㅌㅊ, 꼴람] -> 등급 매기기 및 속어 정제	clean
ㄹㅇ이노 똥꼬 형냐들 후장에 좆박는넘이 좆 작으면 앵나 자적자한다 이니야ㅋ 웃챙ㅋㅋㅋㅋ	대만, 중국인, 화교들이 악착같이 댓글을 다네요.	2	2	RACISM	[한족 화교 좆족들, 싸지르네, 벌레새끼들] -> 인종 비하 멸칭 및 욕설 순화	성소수자
다른 늙은 자집애들도 본받아야 하노	아빠라고 부르던데 호칭이 바뀌었나 봅니다.	0	0	NORMAL	[무해] -> 일상적 궁금증	남성
4'기면 다른 장기에 전이된건데 전이암을 다 중입자로 죽인거냐?	절도범들이 다 흑인이네요. 미개합니다.	2	2	RACISM	[훔치는새끼들] -> 인종 비하 순화	clean
니 자막 앵나재밌노	사진이 정말 웃기네요.	2	2	SLUR	[짤 씨발] -> 욕설 정제	clean
미쳤으면 곱게 미쳐...이건.. 중국 밑으로 들어가서 살라는 거군. 그냥 울 회사 생산직에 있는 조선족애들.. 사장 시키고 게 밑으로 들어가야겠다 우리는 중국에 속국이니까.. ㅅㅂ..	이쯤 되면 호남 지역 사람과 상종하고 돈을 빌려준 것이 잘못입니다.	2	2	REGIONAL	[전라도랑] -> 지역 차별 순화	인종/국적
아무리 잡아먹으려고 키우는 가축이라지만오랜시간 고통에 몸부림치면서 죽어간 고기를 먹는다는건 그게 오히려 더 깨름칙할거같다.전혀 과학적인 근거도 없고 합리적 이유도 없는그냥 옛날에 선지자란 어떤 한놈이 지 나오는대로 씨부린거 죽자고 지키는거 아닌가극혐이다.	조선족 중국인들은 정말 싫습니다.	2	2	RACISM	[좆선족 짱깨들, 바퀴벌레 같다] -> 인종 비하 멸칭 순화	종교
얼굴좀보자	출근길에 대구 경북 억양을 쓰는 사람이 휴대전화로 계속 떠들길래 내린 후 한마디 했습니다. 마스크 좀 하고 공중도덕 좀 지키라고 했습니다. 다음에 마주치면 가만두지 않겠다고 했더니 아무 말 못 하고 가버리더군요.	2	2	REGIONAL/SLUR	[재수없게, 새끼, ㅆ, ㅅ 끼야, 처하고, 밟아 버린다고] -> 지역 비하 및 욕설 순화	clean
ㅋㅋㅋ 대단하다 저런거보면	정말 동남아 여성들이 혐오스럽습니다. 특정 정치인 때문에 더 심해졌습니다. 그분을 만나면 당장 욕을 할 것 같네요.	2	2	RACISM	[동남아년들, 쌍욕] -> 인종 비하 및 욕설 순화	clean
저 사장 분명 일베한다	학생이 이 시점에서 특정 커뮤니티를 한다는 것 자체가 대학 수준을 짐작하게 합니다.	2	2	AGE/SLUR	[급식충, 일베, 지잡] -> 연령 및 학력 비하 순화	악플/욕설
몽골... 짱깨보다 더 미개하다. 핵노답	목사님 진짜 예의 없네요.	2	2	SLUR	[세끼, 싸가지 없네] -> 비속어 정제	인종/국적
코로나 위드시대에 영혼을 어루만지고 터치하는 영택트가 중요하다는 말씀 공감이 되고 이를 위해 기도하겠습니다	처음에 여초 커뮤니티들이 폐쇄적이라고 할 때 비웃었는데, 특정 커뮤니티를 해보니 알겠습니다. 남성을 받지 않는다고 폐쇄적이라고 우기는 것과는 다릅니다.	2	2	Gender/COMMUNITY	[봊초찻집들, 웜, 한남충들] -> 커뮤니티 및 성별 비하 순화	clean
민주당은 영입해라	구약성경에 꽤 재미있는 내용들이 많습니다. 출애굽 하는 무리 중에 우상 숭배하는 사람들을 아이까지 전부 처벌해 버립니다. 신의 성품이 정말 의심스럽네요.	2	2	RELIGION	[학살해버림, 인성 ㄱㅆㅎㅌㅊ] -> 종교 비하 뉘앙스 순화	clean
보지=애새끼	중국산 헬멧을 썼으면 죽었을 것 같은데 머리가 단단해서 살았을 것 같네요.	2	2	RACISM	[짱깨산, 착해졌을, 맨머가리] -> 인종 비하 멸칭 및 은어 순화	여성/가족, 연령
전라도 + 대깨문 + 짱깨 + 조선족은 죽여도 돼	여성주의자들은 정신병원에 넣어야 이 나라가 바로 섭니다. 저게 할 짓입니까? 당신들이 공산당과 다른 게 무엇입니까?	2	2	GENDER	[페미들, 처넣어야] -> 여성주의 비판 보수적 정제	인종/국적, 지역
신성한 엄마라는 위치를 저런 병신같년들이 스스로 맘충이 되도록 만드는군.	옛날에 TV에서 해주던 애니메이션 삼국지는 정말 재미있었습니다. 유비, 관우, 장비가 도원결의를 맺는 장면이나 영웅호걸들의 이야기가 기억나네요.	0	0	NORMAL	[좆꿀잼] -> 일상적 회상	여성/가족
천주교는 성체 훼손했다고 지랄봇광하기 이전에떡도 안 쳤는데 예수 임신 했다고 수천년간 사기 친거에 대해서 사과해야 됨	호남 지역의 관상이라고 주장하시네요.	2	2	REGIONAL	[전라도관상] -> 지역 비하 순화	종교
