line_id	source	true_label	pred_label	is_correct	confidence	category	tags
8246	바퀴벌레 짱깨새끼들	0	2	False	0.8231	NORMAL	N/A
8247	저 단체는 미투운동이 계속될수록 한국남자들이 펜스룰을 적용해 일본남자들이 초식화 되는것처럼 한국남자들도 여자들을 거들떠보지않을까 걱정되어서 그런거같다.	0	2	False	0.8658	NORMAL	N/A
8255	세상 좋아져서 애새끼들 안 뚜들어 패니깐 저러는거다조상님들이 괜히 애새끼 여자 똥꼬충 이민자 뚜들어 팻던게 아니야모두 다 놔두면 저렇게 나대니깐 수고롭게 팻던거	1	2	False	0.5789	SLUR	N/A
8263	강간 살인 사체유기 떼씹 근친과 민주화의 성지 전라도 ^^	2	1	False	0.511	GENDER	N/A
8264	이거 양국에도 비슷한거 있지 않노? 중고딩때 이모키드 비슷한거 말미노 일부러 쎄보이려고 이미 임상효과 전무라 실패한 유행을 주워와다가 신신 거리고 미개하다 미개해	1	2	False	0.9113	SLUR	N/A
8267	중동아시아가 아니라 서남아시아다 시벌 무식충들아	0	2	False	0.9321	NORMAL	N/A
8268	다음 세대를 위해서 우리가 기도해야 합니다. 악법인 포괄적차별금지법을 막아냅시다!!!	2	0	False	0.5464	SLUR	N/A
8269	모자 본더치 병신아	0	2	False	0.9297	NORMAL	N/A
8275	걸어가야지 기어갈수 없다는...ㅜ	2	0	False	0.5625	GENDER	N/A
8276	언론아 사실만 전달해 가짜뉴스 퍼나르다 분란 일으키지 말고	0	2	False	0.7545	NORMAL	N/A
8278	꼭 여자한테만 저럼	0	2	False	0.7495	NORMAL	N/A
8279	제발 어디가서 일베충이라고 말하지 말아줘	0	2	False	0.9024	NORMAL	N/A
8281	걍 나였으면 킹오파 야마자키로 빙의해서 애새끼랑 맘충년 양손으로 잡아서 3회 땅바닥에 내리까고 칼빵 갈겼다	2	1	False	0.6721	AGE	N/A
8283	똥꼬충 반대 - 개슬람 반대 - 종북 반대역시 한국을 지키는 현대판 십자군들 필요악이다ㅋㅋㅋㅋㅋㅋㅋ	0	2	False	0.8262	NORMAL	N/A
8287	이 나라에 교회를 없애라..	0	2	False	0.8003	NORMAL	N/A
8297	근데 진짜 아랍계좆린이는 진리노. 저기 자집애들 유통기한 짧아서 12살 넘기기 전에 따먹어야 함ㅋㅋㅋ물론 한남은 몇살이든 폐기상품각. 이슬람 좆린이 수입들어오면 상품폐기각 한남충 따묵으려는 련들 1도 없다는거 알아서 좆들거리노ㅋㅋㅋㅋ	2	1	False	0.505	GENDER	N/A
8298	와 일단 이력서에 똥꼬충이라 적고 되고나서 탈똥해야겠다	1	2	False	0.734	SLUR	N/A
8304	퀴어로 사는 것까지 말리진 못해도 그걸 가지고 이래라 저래라 하지는 말자	0	2	False	0.6118	NORMAL	N/A
8315	여자는 얼굴 ㅍㅎㅌㅊ여도 다리에 검은색 팬티스타킹을 신으면 섹시하지 않냐? 물론 ㅍㅅㅌㅊ면 허벅지에 비빌만하고 진짜 맨 다리도 맨 다리인데 검은색 팬티스타킹신은 다리는 진짜 지리더라. 어지간한 ㅎㅌㅊ만 아니여도 꼴람.	1	2	False	0.61	GENDER	N/A
8334	ㅉㅉㅉ안산다 앞으로 그냥 오프매장 간다 빡치네 안그래도 요즘 남자들 역차별에 예민한데 저러네? 그리고 있는 고객들한테나 잘해라 신규고객 유치할생각하지말고!!!!!!!!!	0	2	False	0.9262	NORMAL	N/A
8338	아니 이게 대체 왜 페미영화야?? 그냥 일반 가정에서 다들 겪는 고충에 대한 영화인데? 그리고 영화 볼만하다 끝	0	2	False	0.6839	NORMAL	N/A
8358	해적왕!!!	0	2	False	0.563	NORMAL	N/A
8361	왜 조조는 없냐 ㅋㅋ	0	2	False	0.5562	NORMAL	N/A
8362	난 5.8통이였는데 ㅋㅋㅋㅋㅋ	2	0	False	0.5581	COMMUNITY	N/A
8364	저기서 북한 전투기 몰고 탈북한놈이 최고승리자아님? 저거 국방부에 군사자료로 넘기고 수십억 받았다던데	0	2	False	0.8035	NORMAL	N/A
8368	4'기면 다른 장기에 전이된건데 전이암을 다 중입자로 죽인거냐?	0	2	False	0.5893	NORMAL	N/A
8372	얼굴좀보자	0	2	False	0.5142	NORMAL	N/A
8377	민주당은 영입해라	0	2	False	0.5765	NORMAL	N/A
8399	성격도 우리 쏘옥 빼닮았고 역시 장하다 우리 딸래미들	0	2	False	0.9218	NORMAL	N/A
8401	무섭고 ..절망스럽고 ..후회스럽겠지만 ..선택은 본인의 몫이고 책임을 져야하는 성인이 되었음을 깨닫고 남은인생 마지막 기회다 생각하고 잘 살길 ... 에휴 ..	0	2	False	0.5087	NORMAL	N/A
8405	누구누구 사장님 일하러 안나왔냐고 물어보는거애서 씹소름	0	2	False	0.9026	NORMAL	N/A
8406	나두 총쏘구 싶당	0	2	False	0.8534	NORMAL	N/A
8412	안사요 안사	0	2	False	0.4938	NORMAL	N/A
8416	인도가 한국인보다 똑똑하긴함괴학자도많고 체스도잘하고 인재수출국임	0	2	False	0.6891	NORMAL	N/A
8424	도대체 남자가 받은 특권이 뭐죠? 몰라서 그러는대 페미라고 하는사람들 있으면 이야기좀 해보세요.남자라서 받은 특권이 뭐가 있죠?	0	2	False	0.5964	NORMAL	N/A
8427	살인이 모가 어때서 닝겐이 만든 법에 신이 얽메이냐? 사람들은 신이 착하다고 생각하는데 그 착함의 기준이 인간기준이라는게 존나 웃기는거지	0	2	False	0.9457	NORMAL	N/A
8430	애초에 맘편한 집에서 하는거에 최저시급을 쳐주면안됨 같은일이라고 밖에서하는거랑 집에서하는거랑은 천지차이다..	0	2	False	0.7498	NORMAL	N/A
8439	페미를 표받을려고 지지하는 미친인간들은 있을지 몰라도 반대하는 건 그냥 지극히 정상적인 거지	0	2	False	0.9136	NORMAL	N/A
8443	(((((((((((((())))))))))))))))	0	2	False	0.5038	NORMAL	N/A
8447	창녀들 종착역이 결혼이잖아.노골적으로 결혼이 목표인 몇안되는 자원인데호구새끼 하나 물면 혼인율 증가 확인도장 찍으려고애새끼 하나 까질러놓을텐데 출산율도 증가.시발꺼.	1	2	False	0.8317	GENDER	N/A
8452	정규직으로 제일 빡센 일 시키면 되지 뭐~^^	0	2	False	0.7326	NORMAL	N/A
8453	잇이건 진짜 첨들어 본다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0	2	False	0.6305	NORMAL	N/A
8454	무서우면 재기후장에 들가서 숨어라이기	2	1	False	0.5689	SLUR	N/A
8463	총학생회랑 총여학생회는 왜나눠져있는건가요? 남녀를 왜그리나눠서 분쟁을 만드려하는지	0	2	False	0.6568	NORMAL	N/A
8468	항문성교하다귀두에콩나물걸려나오는거아니냐	1	2	False	0.899	LGBTQ	N/A
8478	쫌...아...목사를 하지말던가..ㅜㅜ 왜 굳이...	0	2	False	0.6512	NORMAL	N/A
8482	김문수 가즈아!!!!!!!!!!!!!!!!!!!!!!!!!무적권 자유 한국당만 뽑느다	0	2	False	0.7521	NORMAL	N/A
8487	정말 속상하네요 아이들을 보호해야할 학교가 인권으로 포장한 성정체성 혼란 가중시키는 교육이라니요 정상과 비정상의 개념부터 무너뜨리는 악행입니다 대체 왜	0	2	False	0.5796	NORMAL	N/A
8520	이 집안은 전체가 깨어있는 가족들이네.....	0	2	False	0.5438	NORMAL	N/A
8523	앞으로 보지년들 주둥이에서 차별소리 나오면 믿거해야겠음	1	2	False	0.687	GENDER	N/A
8530	동성애는 미친섹스발광자들이지 더러운 동성에놈들 모조리정신병원에 격리시켜라	2	1	False	0.5049	LGBTQ	N/A
8537	철수야 호남서 90퍼먹고준표형님 10퍼만 주라그럼 준표형 당선인데	0	2	False	0.7339	NORMAL	N/A
8545	그럼 형님,동서간에도 바꿔야지요 아랫사람이라고 편하다고 이름부르면 너무 이상할듯 윗사람이라고 형님호칭도 바꿔요 아에 외국처럼 이름불러요!!!	0	2	False	0.606	NORMAL	N/A
8554	ㅋㅋㅋㅋㅋ보지에 어울리는 보지스러운 늠름한 견종이노 잘어울린다 이기 그 와중에 좆놈들 좌-악 벌어지는게 웃챙이노ㅋㅋ	1	2	False	0.5142	SLUR	N/A
8566	난 종교를 차별하지 않는 편인데......무슬림은 조금 겁난다......앞으로도 차별하지 않도록 주의는 기울이겠지만, 가까이 하고 싶지는 않다.	0	2	False	0.7253	NORMAL	N/A
8568	저건물 지은게 빈라덴네라메	0	2	False	0.5725	NORMAL	N/A
8581	주작이네. 기사 검색이 안되잖아	0	2	False	0.7002	NORMAL	N/A
8583	조선족도 싫고 탈북자도 싫다	0	2	False	0.8043	NORMAL	N/A
8595	씨발년 안그래도 저년 때문에 국내 짱깨랑 똥남아 유입 숫자 역대급으로 찍었는데 이제 개슬람새끼들도 모셔오려고 혈안이 되었음 천히의 매국노 보소 꼴페미년 씨발년	1	2	False	0.7285	SLUR	N/A
8597	짜장면에 계란넣어주냐??? 개신박하네	0	2	False	0.8463	NORMAL	N/A
8605	에휴... 참 어렵게 산다~ 태어날 아기도 불쌍하고	0	2	False	0.5722	NORMAL	N/A
8608	차별을 해선 안되지만 차별을 안해선  안되는 차별도있다 아주 잘 한  일이다 속이 시원하다	0	2	False	0.5483	NORMAL	N/A
8616	한글말부터 배우고 온나	0	2	False	0.5021	NORMAL	N/A
8630	우리동네 토요일마다 붕어빵 굽는사람,애들이 그러네요,교회와. 하면서. ㅋㅋㅋ	0	2	False	0.6022	NORMAL	N/A
8631	국가반역자 주제에.	0	2	False	0.7721	NORMAL	N/A
8634	한심한 새끼들	0	2	False	0.9315	NORMAL	N/A
8651	마음 한켠에 저러고 살면 안불편하나? 도대체 그 한켠은 대체 몇평 정도 된답니까?	0	2	False	0.5596	NORMAL	N/A
8653	주택전용 보안경비업체 직원이나 해서 여생을 즐겁게 살아야겠다 싱글이라...	0	2	False	0.6523	NORMAL	N/A
8655	한남충 자아분열 소재 또 나왔노. 66한녀 허벌보지99 66한녀 보지는 한남자지에 맞춘거야99	2	1	False	0.5853	GENDER	N/A
8663	미혼모의 아동 살인, 아동 학대 사건이 날로 발생하니 이릉 막을 제도와 시설, 법이 생겨나길 바라며 미혼모 뷴둘에개 따뚯한 관심을 주길 바랍니다	0	2	False	0.5246	NORMAL	N/A
8665	진짜 요즘 애새키들 겁도 없네	0	2	False	0.9359	NORMAL	N/A
8671	일단 방법이 글러먹긴했는데 나같아도 눈은 돌아갈듯	0	2	False	0.64	NORMAL	N/A
8686	저거 안 먹고 버티면 어케되노?	0	2	False	0.7654	NORMAL	N/A
8687	경희대공대 수원에 있는데 분교아니래 ㅋㅋㅋ	0	2	False	0.522	NORMAL	N/A
8692	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 너무좋다 나중에 모음집하나 엮어주세요	0	2	False	0.7651	NORMAL	N/A
8695	26만이  번, 즉 1,2,3,4...개의 방에 들어간 인물들이라다 합친 수치라 실질적으론 얼마 안될걸...?	0	2	False	0.5316	NORMAL	N/A
8701	아니다, 중국이다. 이미 백신있었다. 처음부터 있었다.	0	2	False	0.6138	NORMAL	N/A
8710	푸힝힝~~~!!!	0	2	False	0.5588	NORMAL	N/A
8712	'시간이 흐르면서 우리의 생각은 계속변하며.. 고로 문제의 해답은 계속 변한다.'사실 논리철학논고에도 오류가 있다는 걸 간파한 비트겐슈타인은 또 다른 철학서를 씀	0	2	False	0.5161	NORMAL	N/A
8716	한국내 외국인 범죄, 필리핀내 한국인을 상대로 한 범죄에 대한 해결방안 물어봐라	0	2	False	0.568	NORMAL	N/A
8725	동성애는 정신병이고 참수형이 적절하다고 본다오래된 생각이다.	1	2	False	0.6197	LGBTQ	N/A
8728	민변은 박원순 지시 받지않나???	0	2	False	0.553	NORMAL	N/A
8735	농심김기춘백산수	0	2	False	0.514	NORMAL	N/A
8739	쌍도롬들 내한테 부랄빵 6969번 쳐맞아야 정신차리제	2	1	False	0.621	REGIONAL	N/A
8741	반미를 폐기해야지 반일은 쭈욱가고!	0	2	False	0.6241	NORMAL	N/A
8742	딱히 생산적인건 하는건없이 방구석에서 보지털만 긁고있으니 저딴 쓸데없는생각이 생기는거다.그러니 보지년들아 군대좀쳐 가고 취집할생각말고 밖에좀나가라 이 기생충같은. 김치년들아	2	1	False	0.4972	GENDER	N/A
8744	에휴 진짜 .. 제발 너희 나라로 돌아가라	0	2	False	0.6191	NORMAL	N/A
8745	마 인과응보 아니겠습니꺼	0	2	False	0.5856	NORMAL	N/A
8752	아니 근데 막상 시키면 왜이런거 시키냐고 그러고 농땡이부리면서 안하던데	0	2	False	0.7051	NORMAL	N/A
8758	남자애들이 야 너네엄마 봇물 맛좀보자~! 놀리면 오똑해	1	2	False	0.5538	GENDER	N/A
8760	cia에는 확실한 친북 증거 들어 올리는 거다.	0	2	False	0.5968	NORMAL	N/A
8765	혐오는 누가했나요?  일반 국민을 혐오자. 가해자. 만드는 이성한 기사네요 게이클럽에가서 우한폐렴 전파되고 있다고 사실을 말하는게 왜 혐오고 차별인가요?	0	2	False	0.7611	NORMAL	N/A
8770	론다로우지 쌘척하다가 질질 짠거보면 답나옴	0	2	False	0.8682	NORMAL	N/A
8776	나치독일때도 동성애자들 그렇게 죽여댔는데 그때도 동성애자 있었음 ㅋㅋㅋ 이게 막을수 없다는거임 ㅇㅇㅇ	0	2	False	0.9215	NORMAL	N/A
8782	시바 빨갱이새끼들 북한으로 보내서 공부를 시켜야지 왜 니들의 주적인 미국가서 공부를시키냐 이개씨발빨갱이새키들아 돌로 뚝배기를 다쳐죽여버려야해 버러지같은 개시발 빨갱이새끼들 아호빡쳐	2	1	False	0.5281	RACISM	N/A
8785	동갑인데 미국 4년제 지잡대 나와서 미국 시골 부모님집에서 히키 생활중이다 인생 좆망함 한국 가면 동네 아파트 상가 영어강사라도 가능하냐? 부모님도 슬슬 귀국 준비중이신데 내 능력으로 나 혼자 미국에서 못살아남을거 같다 찐따라 친구도 없고	0	2	False	0.9273	NORMAL	N/A
8787	나 36사단이였는데 13/14 겨울에 22사단으로 굴삭기 파견감 다른사단으로 파견간건 첨이엿음	0	2	False	0.4941	NORMAL	N/A
8802	안타깝당. 고치려면 목숨 걸어야 겠다. 지성과 담력으로 세상과 승부ㅏ하자	0	2	False	0.6565	NORMAL	N/A
8805	어쩌다 이런지경까지오게 된걸까요.. 공교육을 절대적으로 믿으면 안될것같네요.. 우리 아이들을 부모가 지켜야합니다.	2	0	False	0.5381	SLUR	N/A
8821	마산은 비왔는데도 지금 28도다.. 습기때문에 더 더워짐.	0	2	False	0.5323	NORMAL	N/A
8830	14년 4월군번인데 그떄랑 똑같네..; 그때는 파도타기하다가 교회중령님 빡치셔서 훈계들은거 생각난다.	0	2	False	0.8206	NORMAL	N/A
8852	벼르는. 벼루는 한석봉.	0	2	False	0.6214	NORMAL	N/A
8856	주변에 자리 텅텅 비었구만지 주차장도 아니면서 까칠하네	0	2	False	0.6892	NORMAL	N/A
8864	존나 실감나네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0	2	False	0.7198	NORMAL	N/A
8866	보지에 미친 민족 ㅋㅋㅋ 성추행좀 당해봤나보네 ㅌㅋㅋ	1	2	False	0.5799	GENDER	N/A
8867	살인죄로처벌하라	0	2	False	0.5076	NORMAL	N/A
8873	와 프랑스 깨어있는거 봐라 괜히 유구하고 찬란한 역사를 자랑한 대국이 아닐 수 없다.	0	2	False	0.7117	NORMAL	N/A
8875	우앙 발기쌍라도 새끼들 화개장터에 모여서 백병전해라	2	1	False	0.5067	REGIONAL	N/A
8876	전래 좆창낫노 남기자 남경들 다몰살시키고싶노	1	2	False	0.5092	GENDER	N/A
8881	구속기소가 뭐냐? 감빵 안간다는거냐?	0	2	False	0.5885	NORMAL	N/A
8884	느그는 불매해라.난 더사줄테니깐	0	2	False	0.8778	NORMAL	N/A
8887	남혐 아니라고 딸바보아빠들아 정신차려	0	2	False	0.7422	NORMAL	N/A
8889	21세기 맞냐	0	2	False	0.543	NORMAL	N/A
8891	존나 출렁거리네 시발 ㅋㅋ꼴린다	1	2	False	0.8772	SLUR	N/A
8898	술 취하면 진짜 따먹혀도 하나도 모르는거냐ㅈ	1	2	False	0.8322	SLUR	N/A
8903	다문화는 실패한정책이다...	0	2	False	0.5177	NORMAL	N/A
8907	비정규직 철폐하고 인간답게 살아 보자고? 당신들이 말하는 노동해방과 인간다운 삶을 위해서는 그런 단순하고 부가가치 없는 일에는 하이패스가 답이다.	0	2	False	0.7156	NORMAL	N/A
8909	표현의 자유가 침해당하고 소수를 위해 다수의 인권은 억압 침해 받고 생명권과 알권리가 위협받고 있습니다.	0	2	False	0.6145	NORMAL	N/A
8918	강간당해서 아들 낳으면 그게 예수아니냐?	1	2	False	0.8531	RELIGION	N/A
8919	본인도 저 답글보고 할 말 잃었을듯 ㅋㅋㅋㅋ	0	2	False	0.6399	NORMAL	N/A
8921	패션 운동 공무원 글에는 원래 댓글 존나 많이달리는데	0	2	False	0.7065	NORMAL	N/A
8924	디스거스팅	2	0	False	0.5643	SLUR	N/A
8927	한남기준 패륜욕보다 심한게 고추크기 물어보는거노ㅋㅋㅋㅋㅋ국산남성분들 음경왜소장애를 인정하고 빨리 재기합시다	2	1	False	0.5552	GENDER	N/A
8931	사전에알아보고 싫으면 안가면그만아닌가? 본인이 원하면입사하고 싫으면 입사안하면되는거아님? 회사규정이있을거고 그회사규정까지 터치하는거는 좀아니지않나? 맘에안들면 안가면될것같은데?	0	2	False	0.5967	NORMAL	N/A
8933	나라에서 성매매를 공창 같이 합법으로 풀었다가 이제는 불법으로 전환 해야 하는 시점이다 이런 판단이 들어서 그동안 성매매 종사 했던 사람들에게 미안하니까 보조금을 준다 이러면 좀 이해가 갈 듯 한데 범죄자로 이미 만들어 놓고 보조금 주겠다는 소리가 말도 안되는 소리죠.	0	2	False	0.8158	NORMAL	N/A
8951	아 조팔 2.9도 큰거 였노ㅋㅋㅋ신생아 양잦보다 작노 재기해라	2	1	False	0.5023	GENDER	N/A
8959	인디언빼고 모두 미국에서 나가란 말인가	0	2	False	0.5825	NORMAL	N/A
8975	속은 시원하네	0	2	False	0.547	NORMAL	N/A
8989	이란에서 태어나던가. 거긴 트젠든 좋아하고 게이는 죽이더라.	0	2	False	0.8124	NORMAL	N/A
8991	섰다...	1	0	False	0.5342	SLUR	N/A
9002	근데 나이들어서 지들 군대 안갈거 같으니까 여자도 가야한다고 하는거 아님? 나중에 그 수 많은 원망 다 어케 감당하려고ㅋㅋㅋㅋ	0	2	False	0.8697	NORMAL	N/A
9019	군대얘기에 더블백 얘기와 하와이 얘기를 얼핏 들었는데하와이깽깽이라고 더블백은 최근에 무슨뜻인지 알게되는데 군대 보급품 더블백으로 쓸어 담어 훔쳐 간다고 그런 별명이	0	2	False	0.7973	NORMAL	N/A
9023	내용을 떠나 둘이 누가누가 더 말 잘하나 대결하는 구조. 말장난 좀 그만합시다	0	2	False	0.6421	NORMAL	N/A
9030	우리나라 보다 성평등 지수 높은 나라 맞죠? ㅎㅎㅎ	2	0	False	0.5533	SLUR	N/A
9031	선택적으로 반응하는 당신은 진실성이 결여된 겁니다. 그럴려면 앞으로도 쭈~ 욱 나서지 마세요!	0	2	False	0.6453	NORMAL	N/A
9032	그 폭력 강간당한 여자가 죽을수도 있었고 모른체한 남자의 가족일수도 있었다 모른체한게 젠더갈등 페미때문이라고 치부해버리기에는 양심이 편하지 못한 이유가 있다	0	2	False	0.6106	NORMAL	N/A
9040	동남아 유사인류 새끼가 협박을 하네?????동남아 원래 거르지만 일단 필리핀 창녀의 나라 이제부터 제대로 거른다	1	2	False	0.8278	RACISM	N/A
9047	확실히 세뇌가 무섭긴 해	0	2	False	0.5743	NORMAL	N/A
9052	중간에 똥양인 한명있는디? 양심있으면 맛나게 무라	0	2	False	0.9345	NORMAL	N/A
9056	틀딱들 틀트뷰만 쳐보고틀딱들하고만 상대하면서점점더 망상이 심해지고 있음	0	2	False	0.9298	NORMAL	N/A
9064	미달이 이모님의 답변입니다 “저도 예전엔 첨엔 당황했는데 나중에 맛들려서 아직도 그리워요.지금 연하 남편한테 해달라고 부탁하기도 좀 그렇고...”	0	2	False	0.7283	NORMAL	N/A
9073	ㅋㅋ말투개욱기다ㅋㅋㅋㅋ	0	2	False	0.9341	NORMAL	N/A
9076	많은 크리스챤 연예인들이 하나님의 스피커로 준비되길 기도합니다.할렐루야.순적한 진행과 재정이 부어지고 연기하시는 분들 한부한분에게 성령님의 감동과 역사하심이 나타나고 감독에게 거룩한 영감을 충만히 부어주시길	0	2	False	0.5388	NORMAL	N/A
9086	킁킁 어디서 타는냄새 안나요?	0	2	False	0.8158	NORMAL	N/A
9089	밑에남자귀엽게생겻다♡♡탐하디삘	0	2	False	0.895	NORMAL	N/A
9091	이미 차별받으면 명예훼손죄 등 처벌할 수 있는 법안들이 많은데 포괄적차별금지법은 국민자유의사 억압법이나 마찬가지다!	0	2	False	0.5778	NORMAL	N/A
9102	누가 돌을 던지랴... 누가 아기 맡아서 평생 책임지고 키워줄것 아니면 누구도 비난할수 없다,, 계획된 인신매매가 아니고서야 그저 마지막 생존을 위한 최후의 발악인것 같아 연민으로 느껴지네,,,,	0	2	False	0.6242	NORMAL	N/A
9104	신입 여직원은 뭔 일 부터 해야 안 차별이냐??ㅋㅋㅋ	0	2	False	0.7786	NORMAL	N/A
9108	성차별이 아니라 사상검증은 당연히 할수있는거 아닌가??	0	2	False	0.5828	NORMAL	N/A
9113	좆을 조져야 법망이 촘촘해지며 보지가 살기 좋아진다 이건 팩트노 한남을 대상으로 더 많은 몰카 더 많은 상해 더 많은 살남이 사건으로 주룩주룩 이어져야 하노.	2	1	False	0.599	GENDER	N/A
9115	저 프로 진행자 남희석이랑 동갑 남희석이가 친구야 반갑다하면서 포옹하고 저 탈북자아재 어디가든 잘 살듯	0	2	False	0.8536	NORMAL	N/A
9128	알아크사 모스크를 진짜 불태운거라면 저 전쟁이 불같이 세계적으로 번질가능성있다고봄	0	2	False	0.5445	NORMAL	N/A
9130	추천수0댓글 3개반대로좌파 글 올라오면 추천 수 존나 박히고서로 댓글 답글 해 가며 쭈루룩 달릴껄	0	2	False	0.9156	NORMAL	N/A
9133	ㄹㅇ 화염방사기로 지지고싶다	2	1	False	0.5676	SLUR	N/A
9134	경락맛사지란 말도있는 저그유저 였는데 안타깝네요 삼가고인의 명복을빕니다	2	0	False	0.5686	REGIONAL	N/A
9138	와 1rm 180 그냥칠듯;	0	2	False	0.5436	NORMAL	N/A
9144	저 말이 성립된다면사장은 아르바이트생을 고용하고있는시간동안에는마음껏 노예처럼 부려먹을수있게됩니다.	0	2	False	0.7354	NORMAL	N/A
9150	그게맞지 ㅋㅋ 어제 회사 노조사무실에서 커피먹는데 못보던 틀딱 두명 있길래 소속 어디냐고 물어보니까 두산중공업이라더라 ㅆㅂ 바로 내쫓았다	1	2	False	0.9166	AGE	N/A
9163	자지보여주고 가!!!	2	1	False	0.5591	SLUR	N/A
9165	개독새끼들은 다 죽여버려야함	2	1	False	0.5395	RELIGION	N/A
9170	난 국뽕이 인간적으로 너무 싫다 두유노 비티에스 ㅇㅈㄹ 진짜 전부 가스실에 넣고 몰살했으면 함	1	2	False	0.5403	SLUR	N/A
9173	다 먹어보고 싶지만... 전라도 너무 머네요...ㅜㅜ;;	0	2	False	0.7342	NORMAL	N/A
9175	자살한 이유는 나도 그렇다고 본다. 마누라 뇌물 막으려고 자기가 죽은건 아니고 주위에 배신감을 많이 느꼈을거다. 쌓이고 쌓여서 허무해진거지	0	2	False	0.6339	NORMAL	N/A
9181	조선 어론사제외선택했는데 왜 자꾸 보이냐	0	2	False	0.6759	NORMAL	N/A
9190	빨리안올리냐?	0	2	False	0.6391	NORMAL	N/A
9191	우리 ^가이아 지구^의 환경이 노무노무 걱정되는 에코괘미들은 빨리 1일 1냄져 사살 실천하라 이기야!	2	1	False	0.5186	GENDER	N/A
9193	애초에 한민족 고유 100% 유전은 존재하지 않음, 서양인 이민 받아야지	0	2	False	0.7391	NORMAL	N/A
9196	저거 독일에서 폭동 일어나기라도했냐?시발 나치 생기는게 이해갈정도네	1	2	False	0.9396	RACISM	N/A
9198	경상도나.. 전라도나... ㅋㅋㅋㅋ	0	2	False	0.9353	NORMAL	N/A
9202	솔직히 더 수용해서 나라하나가 망가져가는거 지켜보는거 꿀잼일듯	0	2	False	0.8605	NORMAL	N/A
9211	에이즈는 치료해주지 말아야한다.다 쳐뒤지지게 냅둬야함	2	1	False	0.5244	SLUR	N/A
9213	다음엔 불륜얘기좀 올려주세요. 원조교제 얘기두요. 직장인 점심식사끝나고 간다는 오피스텔 매춘도 꼭 오려주세요.	0	2	False	0.8215	NORMAL	N/A
9219	외삼촌 살고있는 멕시코로 이민갈까 생각중이다삼촌께서 내가 일할 자리는 있다하고 현지인들이랑 우호적으로 지내고 있다하고 갱스터에 대한 걱정은 하지마라던데	0	2	False	0.7254	NORMAL	N/A
9225	개씹좆같은 똥꼬충새끼들이라고 안한걸 감사하게 여겨야지 역겨운새끼들혐오감 조성, 에이즈 전파, 세금 축냄, 사람 죽음으로 몰아감이 개새끼들은 이로운 점이 단 한가지도 없음	1	2	False	0.659	LGBTQ	N/A
9235	조팔 한남들은 성매매 안하면 죽노? 하다하다 태국사람 감금하면서까지 성매매를 하네 다 죽여버리고 싶다	1	2	False	0.5241	GENDER	N/A
9243	갓주국자 성님 충성충성한냄져 6.9 소추들 몰살부탁드린다 이기	2	1	False	0.5674	GENDER	N/A
9245	남자는 미남인데....	0	2	False	0.4991	NORMAL	N/A
9249	히틀러 재평가가 시급함	1	2	False	0.8174	RACISM	N/A
9251	스웨덴.. 모국에 돌아가고 싶노	0	2	False	0.8708	NORMAL	N/A
9255	우파를 지향하는 유일종교 기독교	0	2	False	0.5039	NORMAL	N/A
9259	송주성 인턴기자님 이거 컨펌 제대로 받고 올린거 맞죠?	0	2	False	0.548	NORMAL	N/A
9264	어제 오늘 삼겹살 먹으면서 생각난건데쟤네들 진자 불쌍한거 같다...	0	2	False	0.7586	NORMAL	N/A
9273	근데 쫌 안된게 매매혼하는 사람들 대부분이 사는게 넉넉치않을텐데 얘네들 데리고 살면 매달 돈보내고 아니면 지마누라가 번돈 다 보낼텐데 쫌 안타깝더라	0	2	False	0.8226	NORMAL	N/A
9284	피해받는사람도 없고 무슨 중독성이 있는것도 아니고 그냥 서비스산업 이라고봅니다.	0	2	False	0.5206	NORMAL	N/A
9295	쉬멜 사먹는 놈들이 쉬멜보고 더 섹시하다고 하노. 지가 똥꼬에 박아주면 좆이 발딱서는게 섹시하고 충분히 박아주면 부르르 떨면서 정액발사하는 모습이 꼴린다고. 그리고 가슴도 달리고 가공의 여성성으로 와꾸도 즈그들 눈에는 여자라고 생각하니까 더 꼴린다고.	2	1	False	0.5738	LGBTQ	N/A
9307	뒈져야지 그런 인간들 살아서 사람 구실도 못하는데 왜사냐? 삶의 목적이 뭐냐? 인간으로서 구실도 못하는데 힘들게 왜사냐? 그냥 꺼져라! 보기도 싫다!	1	2	False	0.6339	SLUR	N/A
9310	뭔생각으로 외국의 이런기사를	0	2	False	0.536	NORMAL	N/A
9316	ㅋㅋ 허씨 아니냐	0	2	False	0.6215	NORMAL	N/A
9318	아이고 의미 없다	0	2	False	0.5369	NORMAL	N/A
9319	식성 특이하네	0	2	False	0.5322	NORMAL	N/A
9322	152명은 빙산의일각이고 한 150000명될듯	0	2	False	0.5262	NORMAL	N/A
9326	아직도 검토 중이래 ㅋㅋㄲㅋㅋㅋㅋㅋ	0	2	False	0.6948	NORMAL	N/A
